ID|Teks_Gabungan|Label_Sentimen|Tanggal|Link
82|5 Saham Didapuk UMA: TPIA, CUAN, hingga PACK Ambruk Berjamaah. EmitenNews.com - Bursa Efek Indonesia (BEI) memasukkan lima saham ke dalam daftar Unusual Market Activity (UMA) karena adanya...||20/05/2026, 12:07 WIB|https://www.emitennews.com/news/5-saham-didapuk-uma-tpia-cuan-hingga-pack-ambruk-berjamaah
83|RMKE Stock Split 1:5, Dongkrak Likuiditas, dan Akses Investor. EmitenNews.com - RMK Energy (RMKE) berencana aksi korporasi berupa pemecahan nilai nominal saham (stock split) dengan rasio 1:5....||20/05/2026, 09:35 WIB|https://www.emitennews.com/news/rmke-stock-split-15-dongkrak-likuiditas-dan-akses-investor
84|Jelang RUPS, Segar Kumala (BUAH) Bakal Perkuat Ekspansi. EmitenNews.com - PT Segar Kumala Indonesia Tbk (BUAH) resmi mengumumkan rencana penyelenggaraan Rapat Umum Pemegang Saham (RUPS)...||20/05/2026, 09:00 WIB|https://www.emitennews.com/news/jelang-rups-segar-kumala-buah-bakal-perkuat-ekspansi
85|SKRN Salurkan Dividen dengan Yield 3,94 Persen, Cum Date 26 Mei 2026. EmitenNews.com - Superkrane (SKRN) akan menebar dividen tunai Rp128,12 miliar. Alokasi dividen itu sekitar 62,5 persen dari tabulasi...||20/05/2026, 08:33 WIB|https://www.emitennews.com/news/skrn-salurkan-dividen-dengan-yield-394-persen-cum-date-26-mei-2026
86|H Isam Masuk, PACK Gaspol Ekspansi dan Akuisisi Brutal. EmitenNews.com - Abadi Nusantara (PACK) langsung tancap gas. Menggeber ekspansi jumbo USD93,14 juta setara Rp1,63 triliun. Itu...||20/05/2026, 08:07 WIB|https://www.emitennews.com/news/h-isam-masuk-pack-gaspol-ekspansi-dan-akuisisi-brutal
87|Saham Drop 50 Persen, CBDK Pastikan Buyback Rp250 Miliar. EmitenNews.com - Bangun Kosambi (CBDK) bakal menggeber aksi pembelian kembali saham alias buyback Rp250 miliar. Bujet itu sudah...||20/05/2026, 07:20 WIB|https://www.emitennews.com/news/saham-drop-50-persen-cbdk-pastikan-buyback-rp250-miliar
88|PIPA Minta Restu Ubah Nama, Domisili hingga Right Issue. EmitenNews.com - Emiten produsen pipa PVC, Multi Makmur Lemindo (PIPA), bersiap menggelar Rapat Umum Pemegang Saham Tahunan (RUPST)...||20/05/2026, 07:00 WIB|https://www.emitennews.com/news/pipa-minta-restu-ubah-nama-domisili-hingga-right-issue
89|SOHO Jadwal Dividen Rp501,32 Miliar, Cair 18 Juni 2026. EmitenNews.com - Soho Global (SOHO) memutuskan pembagian dividen tunai Rp921,41 miliar. Alokasi dividen itu, kombinasi laba bersih...||20/05/2026, 06:40 WIB|https://www.emitennews.com/news/soho-jadwal-dividen-rp50132-miliar-cair-18-juni-2026
90|Ekspansi Gede! BCAP Izin Right Issue dan Private Placement. EmitenNews.com - MNC Kapital (BCAP) bakal menggelar right issue 21,3 miliar helai, dan private placement 4,26 miliar lembar....||20/05/2026, 06:20 WIB|https://www.emitennews.com/news/ekspansi-gede-bcap-izin-right-issue-dan-private-placement
91|SRTG Tabur Dividen Jumbo, Yield 6,52 Persen, Cum Date 26 Mei. EmitenNews.com - Saratoga Investama (SRTG) akan menebar dividen tunai Rp1,4 triliun. Besaran dividen itu, disisihkan sekitar...||20/05/2026, 06:00 WIB|https://www.emitennews.com/news/srtg-tabur-dividen-jumbo-yield-652-persen-cum-date-26-mei
92|VKTR Bidik Tender Bus Listrik Transjakarta. EmitenNews.com - PT VKTR Teknologi Mobilitas Tbk (VKTR) membidik peluang pertumbuhan dari program elektrifikasi armada Transjakarta...||19/05/2026, 21:45 WIB|https://www.emitennews.com/news/vktr-bidik-tender-bus-listrik-transjakarta
93|RUPST PTPP Setujui Pengalihan 31,6 Juta Lembar Saham Seri B. EmitenNews.com - PT PP (Persero) Tbk. (PTPP) menggelar Rapat Umum Pemegang Saham Tahunan (RUPST) Tahun Buku 2025. Dengan terselenggaranya...||19/05/2026, 21:36 WIB|https://www.emitennews.com/news/rupst-ptpp-setujui-pengalihan-316-juta-lembar-saham-seri-b
94|Suami Nia Ramadhani, Ardi Bakrie Resmi Jadi Dirut VKTR. EmitenNews.com - Anindra Ardiansyah Bakrie, disapa Ardi, resmi mengisi posisi Direktur Utama PT VKTR Teknologi Mobilitas Tbk...||19/05/2026, 21:16 WIB|https://www.emitennews.com/news/suami-nia-ramadhani-ardi-bakrie-resmi-jadi-dirut-vktr
95|Wintermar (WINS) Tebar Dividen Rp8,81 Miliar, Cair Juni 2026. EmitenNews.com - PT Wintermar Offshore Marine Tbk (WINS) resmi mengumumkan pembagian dividen tunai sebesar Rp8,82 miliar dari...||19/05/2026, 19:34 WIB|https://www.emitennews.com/news/wintermar-wins-tebar-dividen-rp881-miliar-cair-juni-2026
96|Industri Tambang Lesu, Laba ABMM Kuartal I Terpangkas 32,8 Persen. EmitenNews.com - PT ABM Investama Tbk (ABMM) mencatat penurunan laba bersih pada kuartal I-2026 di tengah tekanan industri pertambangan...||19/05/2026, 17:35 WIB|https://www.emitennews.com/news/industri-tambang-lesu-laba-abmm-kuartal-i-terpangkas-328-persen
97|Jelang Right Issue, Ledakan USD Angin Segar untuk CBRE. EmitenNews.com - Penguatan nilai tukar dolar Amerika Serikat (USD) terhadap rupiah mulai menjadi katalis positif. Terutama bagi...||19/05/2026, 17:08 WIB|https://www.emitennews.com/news/jelang-right-issue-ledakan-usd-angin-segar-untuk-cbre
98|TPIA Bagi Dividen USD30 Juta, Pantau Cum Date-nya Dari Sekarang!. EmitenNews.com - PT Chandra Asri Pacific Tbk (TPIA) resmi memutuskan pembagian dividen tunai dari laba bersih tahun buku 2025...||19/05/2026, 16:47 WIB|https://www.emitennews.com/news/tpia-bagi-dividen-usd30-juta-pantau-cum-date-nya-dari-sekarang
99|Direksi BJTM Ramai-Ramai Borong Saham Pada 18 Mei 2026, Ada Apa?. EmitenNews.com - PT Bank Pembangunan Daerah Jawa Timur Tbk (BJTM) atau Bank Jatim melaporkan aksi beli saham perusahaan oleh...||19/05/2026, 15:57 WIB|https://www.emitennews.com/news/direksi-bjtm-ramai-ramai-borong-saham-pada-18-mei-2026-ada-apa
100|Saratoga (SRTG) Tebar Dividen Rp1,4T, Ada Bonus Saham untuk Karyawan. EmitenNews.com - PT Saratoga Investama Sedaya Tbk (SRTG) resmi membagikan dividen jumbo sebesar Rp1,4 triliun atau setara Rp103,3...||19/05/2026, 14:43 WIB|https://www.emitennews.com/news/saratoga-srtg-tebar-dividen-rp14t-ada-bonus-saham-untuk-karyawan
101|ASLC Bagi Dividen Mini, Ekspansi Gerai, Buru Pertumbuhan Dobel Digit. EmitenNews.com - Autopedia Sukses Lestari (ASLC) memutuskan membagi dividen Rp12,7 miliar miliar. Alokasi dividen itu, diambil...||19/05/2026, 14:07 WIB|https://www.emitennews.com/news/aslc-bagi-dividen-mini-ekspansi-gerai-buru-pertumbuhan-dobel-digit
102|Akuisisi SMS Development, Pemegang Saham RATU Diminta Merapat RUPSLB. EmitenNews.com - PT Raharja Energi Cepu Tbk (RATU) akan menggelar Rapat Umum Pemegang Saham Luar Biasa (RUPSLB) pada Kamis, 21...||19/05/2026, 13:51 WIB|https://www.emitennews.com/news/akuisisi-sms-development-pemegang-saham-ratu-diminta-merapat-rupslb
103|Cetak Rugi 2025, Gunung Raja Paksi (GGRP) Tetap Royal Bagi Dividen. EmitenNews.com - PT Gunung Raja Paksi Tbk (GGRP) mengumumkan jadwal pembagian dividen tunai sebesar Rp339,11 miliar atau setara...||19/05/2026, 12:45 WIB|https://www.emitennews.com/news/cetak-rugi-2025-gunung-raja-paksi-ggrp-tetap-royal-bagi-dividen
104|TPMA Bagi Dividen 47,5 Persen dari Laba, Yield 8,07 Persen. EmitenNews.com - Trans Power Marine (TPMA) bakal membagi dividen USD8,48 juta setara Rp146,85 miliar. Alokasi dividen itu, sekitar...||19/05/2026, 11:30 WIB|https://www.emitennews.com/news/tpma-bagi-dividen-475-persen-dari-laba-yield-807-persen
105|Pendapatan RMKO Naik 63,6 Persen, Tapi Rugi Membengkak. EmitenNews.com - PT Royaltama Mulia Kontraktorindo Tbk (RMKO) membukukan pertumbuhan pendapatan yang solid sepanjang 2025. Namun,...||19/05/2026, 10:32 WIB|https://www.emitennews.com/news/pendapatan-rmko-naik-636-persen-tapi-rugi-membengkak
106|SMBR Tetapkan Dividen dan Rombak Manajemen, Simak!. EmitenNews.com - PT Semen Baturaja (Persero) Tbk (SMBR) resmi mencairkan dividen tunai kepada pemegang saham sebesar Rp34,38...||19/05/2026, 10:15 WIB|https://www.emitennews.com/news/smbr-tetapkan-dividen-dan-rombak-manajemen-simak
107|Sempat Naik Ratusan Persen, Saham ini Lepas dari Jeratan FCA. EmitenNews.com - PT Bersama Mencapai Puncak Tbk. (BAIK) resmi keluar dari pengawasan khusus Full Call Auction (FCA) oleh Bursa...||19/05/2026, 10:00 WIB|https://www.emitennews.com/news/sempat-naik-ratusan-persen-saham-ini-lepas-dari-jeratan-fca
108|Saham Tertekan, Laba SOHO Kuartal I Melejit 42 Persen. EmitenNews.com - Soho Global (SOHO) per 31 Maret 2026 meraup laba bersih Rp189,85 miliar. Melonjak 42,48 persen dari episode...||19/05/2026, 09:30 WIB|https://www.emitennews.com/news/saham-tertekan-laba-soho-kuartal-i-melejit-42-persen
109|Laba Naik, Emiten Nikel ini Siap Berbagi Dividen. EmitenNews.com - Emiten tambang nikel, PT Ifishdeco Tbk (IFSH) mencatatkan kinerja positif sepanjang tahun 2025 dengan membukukan...||19/05/2026, 09:20 WIB|https://www.emitennews.com/news/laba-naik-emiten-nikel-ini-siap-berbagi-dividen
110|WICO Fokus Bisnis Kesehatan, Rugi Bersih Susut 58,6 Persen pada 2025. EmitenNews.com - PT Wicaksana Overseas International Tbk (WICO) mencatatkan perbaikan kinerja keuangan sepanjang 2025 di tengah...||19/05/2026, 08:40 WIB|https://www.emitennews.com/news/wico-fokus-bisnis-kesehatan-rugi-bersih-susut-586-persen-pada-2025
111|Ekspansi Global, Medco Komitmen Jangka Panjang. EmitenNews.com - Medco Energi Internasional (MEDC) menandai 20 tahun operasi di Kesultanan Oman, dan menegaskan kembali komitmen...||19/05/2026, 08:30 WIB|https://www.emitennews.com/news/ekspansi-global-medco-komitmen-jangka-panjang
112|EMAS Suntik Anak Usaha USD175 Juta, Puasa Dividen, dan Defisit Bengkak. EmitenNews.com - Merdeka Gold (EMAS) menginjeksi Pani Bersama Tambang (PBT) USD175 juta. Pinjaman lunak itu, akan digunakan oleh...||19/05/2026, 08:00 WIB|https://www.emitennews.com/news/emas-suntik-anak-usaha-usd175-juta-puasa-dividen-dan-defisit-bengkak
113|DOID Izin Buyback USD6 Juta, Garansi Free Float Tetap Jumbo. EmitenNews.com - Buma Grup (DOID) mengalokasikan anggaran senilai USD6 juta atau Rp104,25 miliar. Itu dengan kurs tengah Bank...||19/05/2026, 07:00 WIB|https://www.emitennews.com/news/doid-izin-buyback-usd6-juta-garansi-free-float-tetap-jumbo
114|Sayap Patah GIAA, Terkubur Defisit, dan Lupa Cara Bagi Dividen. EmitenNews.com - Investor Garuda Indonesia (GIAA) harus menelan pil pahit. Pasalnya, untuk kali kesekian, emiten aviasi tersebut...||19/05/2026, 06:20 WIB|https://www.emitennews.com/news/sayap-patah-giaa-terkubur-defisit-dan-lupa-cara-bagi-dividen
115|Ekuitas Jumbo, Free Float Secuil, Grup Djarum SUPR Pamit Go Private. EmitenNews.com - Solusi Tunas Pratama (SUPR) mantap go private, dan delisting. Menghapus jejak pencatatan saham perseroan dari...||19/05/2026, 06:00 WIB|https://www.emitennews.com/news/ekuitas-jumbo-free-float-secuil-grup-djarum-supr-pamit-go-private
116|Equity Development Investment (GSMF) Siap Private Placement Rp150M. EmitenNews.com -PT Equity Development Investment Tbk (GSMF) tengah mempersiapkan aksi korporasi signifikan berupa Penambahan Modal...||18/05/2026, 20:11 WIB|https://www.emitennews.com/news/equity-development-investment-gsmf-siap-private-placement-rp150m
117|TGKA Siap Bagikan 70 Persen Laba 2025, Dividend Hunter Auto Merapat?. EmitenNews.com - Emiten distribusi barang konsumer primer PT Tigaraksa Satria Tbk (TGKA) kembali memanjakan pemegang saham lewat...||18/05/2026, 17:00 WIB|https://www.emitennews.com/news/tgka-siap-bagikan-70-persen-laba-2025-dividend-hunter-auto-merapat
118|IHSG Awal Pekan Anjlok 124 Poin, Harga DSSA dan CUAN Tinggal Segini. EmitenNews.com - Indeks Harga Saham Gabungan (IHSG) Bursa Efek Indonesia kembali dihantam aksi jual besar-besaran pada perdagangan...||18/05/2026, 16:35 WIB|https://www.emitennews.com/news/ihsg-awal-pekan-anjlok-124-poin-harga-dssa-dan-cuan-tinggal-segini
119|Pesan DPR Kepada OJK dan SRO Pasar Modal Imbas Kasus MSCI. EmitenNews.com - Ketua Komisi XI DPR RI Mukhamad Misbakhun meminta regulator dalam hal ini ialah Otoritas Jasa Keuangan (OJK)...||18/05/2026, 16:11 WIB|https://www.emitennews.com/news/pesan-dpr-kepada-ojk-dan-sro-pasar-modal-imbas-kasus-msci
120|Dividen Emiten Grup Harita (CITA) Rp1,39T, Cum Date Mulai Jumat Ini!. EmitenNews.com - PT Cita Mineral Investindo Tbk (CITA) memutuskan membagikan dividen tunai jumbo sebesar Rp1,392 triliun atau...||18/05/2026, 15:58 WIB|https://www.emitennews.com/news/dividen-emiten-grup-harita-cita-rp139t-cum-date-mulai-jumat-ini
121|Dividen Mini dari Emiten Laba Tipis, NTBK Bagi Rp0,052 per Saham. EmitenNews.com - PT Nusatama Berkah Tbk. (NTBK) mengumumkan pembagian dividen tunai sebesar Rp141,48 juta untuk tahun buku 2025. Dividen...||18/05/2026, 15:09 WIB|https://www.emitennews.com/news/dividen-mini-dari-emiten-laba-tipis-ntbk-bagi-rp0052-per-saham
122|Direksi AMMN Pamit Mundur di Tengah Tekanan Saham Usai Didepak MSCI. EmitenNews.com - PT Amman Mineral Internasional Tbk (AMMN) mengumumkan rencana pengunduran diri salah satu anggota direksi perseroan...||18/05/2026, 14:45 WIB|https://www.emitennews.com/news/direksi-ammn-pamit-mundur-di-tengah-tekanan-saham-usai-didepak-msci
123|ERAL Lepas 90,1 Persen Saham Pabrik Mobil Listrik ke XPENG. EmitenNews.com - PT Sinar Eka Selaras Tbk. (ERAL) resmi melepas 90,1% saham di PT Era Industri Otomotif kepada Xpeng International...||18/05/2026, 14:30 WIB|https://www.emitennews.com/news/eral-lepas-901-persen-saham-pabrik-mobil-listrik-ke-xpeng
124|Bank MNC (BABP) Geber PMTHMETD 10 Persen Saham, Sambut Investor Baru?. EmitenNews.com - PT Bank MNC Internasional Tbk. (BABP) berencana menerbitkan saham baru melalui mekanisme private placement atau...||18/05/2026, 14:05 WIB|https://www.emitennews.com/news/bank-mnc-babp-geber-pmthmetd-10-persen-saham-sambut-investor-baru
125|GMTD Distribusi Dividen Rp4 per Saham Pada 22 Mei. EmitenNews.com - PT Gowa Makassar Tourism Development Tbk (GMTD) mengumumkan akan membagikan total dividen tunai sebesar Rp4,10...||18/05/2026, 13:32 WIB|https://www.emitennews.com/news/gmtd-distribusi-dividen-rp4-per-saham-pada-22-mei
126|Jelang Iduladha, Saham-Saham Emiten Unggas di BEI Memerah!. EmitenNews.com - Menjelang peringatan hari besar umat Islam, yakni Iduladha 1447H pada tanggal 27 Mei 2026 mendatang, sejumlah...||18/05/2026, 12:56 WIB|https://www.emitennews.com/news/jelang-iduladha-saham-saham-emiten-unggas-di-bei-memerah
127|Saham Grup Prajogo Pangestu Senin (18/5), Masih Merah!. EmitenNews.com - Indeks Harga Saham Gabungan (IHSG) ambruk pada pembukaan perdagangan Senin (18/5/2026). Usai libur panjang,...||18/05/2026, 11:10 WIB|https://www.emitennews.com/news/saham-grup-prajogo-pangestu-senin-185-masih-merah
128|WBSA Keluar dari FCA, Saham HSC 95,82 Persen Ini Lanjut Tertekan. EmitenNews.com - PT BSA Logistics Indonesia Tbk. (WBSA) resmi keluar dari pengawasan khusus Full Call Auction (FCA) oleh Bursa...||18/05/2026, 10:30 WIB|https://www.emitennews.com/news/wbsa-keluar-dari-fca-saham-hsc-9582-persen-ini-lanjut-tertekan
129|PGEO Dorong Dekarbonisasi Nasional, Edisi 2025 Hemat Energi 90.502 MWh. EmitenNews.com - Pertamina Geothermal Energy (PGEO) terus memperkuat peran dalam mendukung target Net Zero Emission (NZE) Indonesia,...||18/05/2026, 09:50 WIB|https://www.emitennews.com/news/pgeo-dorong-dekarbonisasi-nasional-edisi-2025-hemat-energi-90502-mwh
130|Harga Premium, BEEF Buyback Rp100 Miliar via BCA Sekuritas. EmitenNews.com - Estika Tiara (BEEF) bakal melakukan buyback senilai Rp100 miliar. Anggaran tersebut idak termasuk biaya perantara...||18/05/2026, 08:40 WIB|https://www.emitennews.com/news/harga-premium-beef-buyback-rp100-miliar-via-bca-sekuritas
131|Cum Dividen Hari Ini, Ada BJTM, TOTL hingga RATU. EmitenNews.com - Sejumlah emiten memasuki jadwal cum dividen di pasar reguler dan negosiasi pada Senin (18/5/2026). Artinya,...||18/05/2026, 08:15 WIB|https://www.emitennews.com/news/cum-dividen-hari-ini-ada-bjtm-totl-hingga-ratu
132|JPFA Cairkan Dividen Besok, Laba Kuartal I Meroket 167,64 Persen. EmitenNews.com - Japfa (JPFA) per 31 Maret 2026 meraup laba bersih Rp1,82 triliun. Meroket 167,64 persen dari episode sama tahun...||18/05/2026, 07:20 WIB|https://www.emitennews.com/news/jpfa-cairkan-dividen-besok-laba-kuartal-i-meroket-16764-persen
133|Prajogo Belum Tergusur, Harta Susut USD2,3 M, Idola Investor Ritel. EmitenNews.com - Prajogo Pangestu masih memuncaki klasemen orang tertajir nasional. Owner Grup Barito itu, kukuh di posisi pertama...||18/05/2026, 06:20 WIB|https://www.emitennews.com/news/prajogo-belum-tergusur-harta-susut-usd23-m-idola-investor-ritel
134|Tinggalkan MSCI, Ini Cara Elegan AMMN Dongkrak Loyalitas Karyawan. EmitenNews.com - Amman Mineral Internasional (AMMN) bakal mengalihkan saham treasuri senilai Rp788,28 miliar setara USD48,43...||18/05/2026, 06:00 WIB|https://www.emitennews.com/news/tinggalkan-msci-ini-cara-elegan-ammn-dongkrak-loyalitas-karyawan
135|Di Tengah Tantangan, Geoprima Solusi Perkuat Strategi Keberlanjutan. EmitenNews.com -PT Geoprima Solusi Tbk (GPSO) menunjukkan komitmennya terhadap praktik Environmental, Social, and Governance (ESG)...||18/05/2026, 05:00 WIB|https://www.emitennews.com/news/di-tengah-tantangan-geoprima-solusi-perkuat-strategi-keberlanjutan
136|UVCR Perluas Dampak Bisnis Berkelanjutan melalui Inovasi Digital. EmitenNews.com -PT Trimegah Karya Pratama Tbk (UVCR), emiten reward dan loyalty terlengkap di Indonesia, terus memperkuat fondasi...||18/05/2026, 00:57 WIB|https://www.emitennews.com/news/uvcr-perluas-dampak-bisnis-berkelanjutan-melalui-inovasi-digital
137|Emiten Sinar Mas (DSSA) Rekrut Eks Presdir LPKR Jadi Wakil Lay Krisnan. EmitenNews.Com - PT Dian Swastatika Sentosa Tbk (DSSA) bersiap memperkuat jajaran direksi dengan merekrut mantan Presiden Direktur...||17/05/2026, 16:27 WIB|https://www.emitennews.com/news/emiten-sinar-mas-dssa-rekrut-eks-presdir-lpkr-jadi-wakil-lay-krisnan
138|Mitra10 (CSAP) Resmikan 2 dari 4 Target Gerai Cabang Baru di 3 Kota. EmitenNews.com - PT Catur Sentosa Adiprana Tbk. (CSAP) mengabarkan entitas anaknya PT Catur Mitra Sejati Sentosa atau Mitra10...||17/05/2026, 15:38 WIB|https://www.emitennews.com/news/mitra10-csap-resmikan-2-dari-4-target-gerai-cabang-baru-di-3-kota
139|Investor DSSA Siap-Siap Gigit Jari, Tahun Ini Tak Bagi Dividen Lagi. EmitenNews.com - PT Dian Swastatika Sentosa Tbk (DSSA) kembali mengusulkan untuk tidak membagikan dividen kepada pemegang saham...||17/05/2026, 14:56 WIB|https://www.emitennews.com/news/investor-dssa-siap-siap-gigit-jari-tahun-ini-tak-bagi-dividen-lagi
140|JKON Umumkan Investor Jepang Masuk JTDJP Lewat Private Placement. EmitenNews.com - PT Jaya Konstruksi Manggala Pratama Tbk. (JKON) mengumumkan rencana masuknya investor Jepang, Obayashi Corporation,...||17/05/2026, 14:02 WIB|https://www.emitennews.com/news/jkon-umumkan-investor-jepang-masuk-jtdjp-lewat-private-placement
141|Emiten Alkes (MEDS) Rencana Ekspansi Alat Logam, Optimalkan Mesin CNC. EmitenNews.com - PT Hetzer Medical Indonesia Tbk. (MEDS) emiten alat-alat kesehatan itu berencana menambah kegiatan usaha baru...||17/05/2026, 13:13 WIB|https://www.emitennews.com/news/emiten-alkes-meds-rencana-ekspansi-alat-logam-optimalkan-mesin-cnc
142|Gelar RUPST 8 Juni, TLKM Bahas Buyback hingga Perubahan Pengurus. EmitenNews.com - Rencana buyback saham hingga perubahan anggaran dasar menjadi sorotan utama dalam agenda Rapat Umum Pemegang...||17/05/2026, 10:31 WIB|https://www.emitennews.com/news/gelar-rupst-8-juni-tlkm-bahas-buyback-hingga-perubahan-pengurus
143|Presdir Emiten Grup Bakrie (VKTR) Ungkap Mundur Usai 4 Tahun Menjabat. EmitenNews.com - PT VKTR Teknologi Mobilitas Tbk. (VKTR) mengumumkan pengunduran diri Presiden Direkturnya, Gilarsi Wahju Setijono...||17/05/2026, 10:00 WIB|https://www.emitennews.com/news/presdir-emiten-grup-bakrie-vktr-ungkap-mundur-usai-4-tahun-menjabat
144|Pacu Kerja Sama Digital, ZTE dan Telkom Teken MoU. EmitenNews.com - ZTE Corporation (0763.HK / 000063.SZ), penyedia solusi teknologi informasi dan komunikasi terintegrasi terkemuka...||17/05/2026, 08:56 WIB|https://www.emitennews.com/news/pacu-kerja-sama-digital-zte-dan-telkom-teken-mou
145|SCPI Go Private, Pengendali Tawar Saham Publik Rp100 Ribu per Lembar. EmitenNews.com - Organon Pharma Indonesia (SCPI) berencana go private dan delisting. Rencana itu, harus terlebih dahulu memperoleh...||16/05/2026, 21:31 WIB|https://www.emitennews.com/news/scpi-go-private-pengendali-tawar-saham-publik-rp100-ribu-per-lembar
146|Deretan Top Gainers di Tengah IHSG yang Merah, Apa Saja?. EmitenNews.com - Indeks Harga Saham Gabungan (IHSG) pada penutupan perdagangan Rabu (13/5) terpantau melemah 1,98 persen atau...||16/05/2026, 15:30 WIB|https://www.emitennews.com/news/deretan-top-gainers-di-tengah-ihsg-yang-merah-apa-saja
147|Komisaris Multitrend Indo (BABY) Borong 2,17 Juta Saham, Ini Sosoknya. EmitenNews.com - Komisaris PT Multitrend Indo Tbk (BABY), Manoj Bharwani, kembali menambah kepemilikan sahamnya di emiten ritel...||16/05/2026, 14:45 WIB|https://www.emitennews.com/news/komisaris-multitrend-indo-baby-borong-217-juta-saham-ini-sosoknya
148|Kinerja Memburuk, Tiga Pentolan Ini Lepas Jutaan Saham BYAN. EmitenNews.com - Tiga pentolan kompak melepas saham Bayan Resources (BYAN). Ketiga direktur itu, meliputi Neil Russell John,...||16/05/2026, 13:15 WIB|https://www.emitennews.com/news/kinerja-memburuk-tiga-pentolan-ini-lepas-jutaan-saham-byan
149|Ironi Anggota Lawas MSCI, EXCL Berbalik Rugi 286 Persen Kuartal I 2026. EmitenNews.com - XLSmart Telecom (EXCL) per 31 Maret 2026 mengemas rugi Rp716,93 miliar. Longsor 286 persen dari episode sama...||16/05/2026, 11:45 WIB|https://www.emitennews.com/news/ironi-anggota-lawas-msci-excl-berbalik-rugi-286-persen-kuartal-i-2026
150|Bali United Ternyata Ada Sahamnya, Kodenya BOLA. EmitenNews.com - Perkembangan dunia sepak bola di Indonesia kian menarik dengan persaingan papan klasemen yang kian ketat menjelang...||16/05/2026, 10:30 WIB|https://www.emitennews.com/news/bali-united-ternyata-ada-sahamnya-kodenya-bola
151|Pantau Saham dengan Dividend Yield Jumbo Mei 2026, Nyampe 20 Persen. EmitenNews.com - Memasuki pekan ketiga bulan Mei, sejumlah emiten di Bursa Efek Indonesia (BEI) menawarkan dividend yield menarik...||16/05/2026, 09:30 WIB|https://www.emitennews.com/news/pantau-saham-dengan-dividend-yield-jumbo-mei-2026-nyampe-20-persen
152|Jadi Top Losers, Saham Grup Prajogo dan Emiten Big Caps Kompak Ambruk. EmitenNews.com - Sejumlah saham berkapitalisasi besar (big caps) mengalami tekanan signifikan pada penutupan perdagangan Rabu...||16/05/2026, 08:30 WIB|https://www.emitennews.com/news/jadi-top-losers-saham-grup-prajogo-dan-emiten-big-caps-kompak-ambruk
153|JAST Dukung Penguatan Layanan 112, Kunci Kolaborasi Indonesia-Korsel. EmitenNews.com - PT Jasnita Telekomindo Tbk (JAST) menyatakan dukungannya terhadap langkah Kementerian Dalam Negeri Republik...||15/05/2026, 17:40 WIB|https://www.emitennews.com/news/jast-dukung-penguatan-layanan-112-kunci-kolaborasi-indonesia-korsel
154|Indeks LQ45 Terperosok, Efek Rebalancing MSCI?. EmitenNews.com - Dua hari berlalu sejak MSCI Inc mengumumkan hasil review indeks pasar modal Indonesia. Hal itu diketahui dalam...||15/05/2026, 17:00 WIB|https://www.emitennews.com/news/indeks-lq45-terperosok-efek-rebalancing-msci
155|Siloam Hospitals (SILO) Tunda Pembagian Dividen, Ini Alasannya. EmitenNews.com - PT Siloam International Hospitals Tbk (SILO) memutuskan tidak membagikan dividen dari laba tahun buku 2025....||15/05/2026, 16:15 WIB|https://www.emitennews.com/news/siloam-hospitals-silo-tunda-pembagian-dividen-ini-alasannya
156|Indocement (INTP) Ganti Direktur Anak Usaha PT Indomix Perkasa. EmitenNews.com - Indocement (INTP) mengumumkan perubahan susunan direksi pada entitas anak usaha, PT Indomix Perkasa. Berdasarkan...||15/05/2026, 15:41 WIB|https://www.emitennews.com/news/indocement-intp-ganti-direktur-anak-usaha-pt-indomix-perkasa
157|Perjalanan Alfamart (AMRT) Milik Djoko Susanto, Hingga Didepak MSCI. EmitenNews.com - Alfamart, siapa yang tak tahu nama gerai yang hampir ada di tiap daerah. Mulai dari ingar-bingar sudut kota...||15/05/2026, 14:33 WIB|https://www.emitennews.com/news/perjalanan-alfamart-amrt-milik-djoko-susanto-hingga-didepak-msci
158|Emiten Grup Djarum Blibli Minta Restu Terbitkan 9,5 Miliar Saham Baru. EmitenNews.com - Emiten Grup Djarum, PT Global Digital Niaga Tbk (BELI) atau lebih dikenal sebagai pemilik platform e-commerce...||15/05/2026, 13:25 WIB|https://www.emitennews.com/news/emiten-grup-djarum-blibli-minta-restu-terbitkan-95-miliar-saham-baru
159|Pengendali MDLA Sebar 45 Persen Saham, Ini 2 Sosok Penerimanya!. EmitenNews.com - Pemegang Saham Pengendali (PSP) PT Medela Potentia Tbk. (MDLA), Hetty Soetikno, tercatut melepas 6,3 miliar...||15/05/2026, 12:45 WIB|https://www.emitennews.com/news/pengendali-mdla-sebar-45-persen-saham-ini-2-sosok-penerimanya
160|Cek 11+42 Konstituen MSCI Indonesia, Bakal Primadona Fund Manager. EmitenNews.com - MSCI merilis daftar depak (deletions) sebanyak 18 konstituen Indonesia untuk periode May 2026 pada Kamis, 13...||15/05/2026, 11:30 WIB|https://www.emitennews.com/news/cek-1142-konstituen-msci-indonesia-bakal-primadona-fund-manager
161|BIPI Gandeng Entitas Tommy Soeharto Garap 5 Proyek Rp25,5 Triliun. EmitenNews.com - PT Astrindo Nusantara Infrastruktur Tbk. (BIPI) mulai menggeber transformasi bisnis menuju sektor energi berkelanjutan....||15/05/2026, 09:00 WIB|https://www.emitennews.com/news/bipi-gandeng-entitas-tommy-soeharto-garap-5-proyek-rp255-triliun
